PossessionId,moment_id,OffenseTeamId,game_clock,shot_clock,quarter,game_id,event_id,EventDescription,EventTime,PossessionStartMarginScore,PossessionStartTime_Seconds,PossessionEndTime_Seconds,ball_handler,Player1Id,SHOT_LOC_X,SHOT_LOC_Y,action,SHOT_PLAYER_ID,Points,2pt_shot_percentage_ball_handler,3pt_shot_percentage_ball_handler,2pt_shot_percentage_player1,3pt_shot_percentage_player1,2pt_shot_percentage_shot_player,3pt_shot_percentage_shot_player,Reward,jersey_number_ball_handler,position_ball_handler,jersey_number_player1,position_player1,jersey_number_shot_player,position_shot_player
1,151,1610612739,711.89,16.18,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.0112638888888887,0,F,52,G,,
1,152,1610612739,711.85,16.14,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.011319444444444,0,F,52,G,,
1,153,1610612739,711.81,16.1,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.011375,0,F,52,G,,
1,154,1610612739,711.77,16.06,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.0114305555555556,0,F,52,G,,
1,155,1610612739,711.73,16.02,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.011486111111111,0,F,52,G,,
1,156,1610612739,711.69,15.98,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.0115416666666666,0,F,52,G,,
1,157,1610612739,711.65,15.94,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.011597222222222,0,F,52,G,,
1,158,1610612739,711.61,15.9,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.011652777777778,0,F,52,G,,
1,159,1610612739,711.57,15.87,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.0117083333333334,0,F,52,G,,
1,160,1610612739,711.53,15.83,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,201567,2590,,,pass,,3,0.5,0.2978723404255319,0.5185185185185185,0.3428571428571428,,,3.011763888888889,0,F,52,G,,
1,161,1610612739,711.49,15.79,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.0118194444444444,23,F,52,G,,
1,162,1610612739,711.45,15.75,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.011875,23,F,52,G,,
1,163,1610612739,711.41,15.71,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.0119305555555558,23,F,52,G,,
1,164,1610612739,711.37,15.67,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.0119861111111113,23,F,52,G,,
1,165,1610612739,711.33,15.63,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.0120416666666667,23,F,52,G,,
1,166,1610612739,711.29,15.59,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.012097222222222,23,F,52,G,,
1,167,1610612739,711.25,15.55,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.0121527777777777,23,F,52,G,,
1,168,1610612739,711.21,15.51,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.012208333333333,23,F,52,G,,
1,169,1610612739,711.17,15.48,1,21500106,2,Williams 24' 3PT Jump Shot (3 PTS) (Smith 1 AST),11:41,0,720,701,2544,2590,,,pass,,3,0.5565217391304348,0.1923076923076923,0.5185185185185185,0.3428571428571428,,,3.012263888888889,23,F,52,G,,
