PossessionId,moment_id,OffenseTeamId,game_clock,shot_clock,quarter,game_id,event_id,EventDescription,EventTime,PossessionStartMarginScore,PossessionStartTime_Seconds,PossessionEndTime_Seconds,ball_handler,Player1Id,SHOT_LOC_X,SHOT_LOC_Y,action,SHOT_PLAYER_ID,Points,2pt_shot_percentage_ball_handler,3pt_shot_percentage_ball_handler,2pt_shot_percentage_player1,3pt_shot_percentage_player1,2pt_shot_percentage_shot_player,3pt_shot_percentage_shot_player,Reward,jersey_number_ball_handler,position_ball_handler,jersey_number_player1,position_player1,jersey_number_shot_player,position_shot_player
1,151,1610612739,710.94,14.67,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.012583333333333,0,F,0.0,F,,
1,152,1610612739,710.9,14.65,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.012638888888889,0,F,0.0,F,,
1,153,1610612739,710.86,14.63,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0126944444444446,0,F,0.0,F,,
1,154,1610612739,710.82,14.61,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.01275,0,F,0.0,F,,
1,155,1610612739,710.78,14.59,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0128055555555555,0,F,0.0,F,,
1,156,1610612739,710.74,14.57,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.012861111111111,0,F,0.0,F,,
1,157,1610612739,710.7,14.56,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0129166666666665,0,F,0.0,F,,
1,158,1610612739,710.66,14.54,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0129722222222224,0,F,0.0,F,,
1,159,1610612739,710.62,14.52,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013027777777778,0,F,0.0,F,,
1,160,1610612739,710.58,14.5,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0130833333333333,0,F,0.0,F,,
1,161,1610612739,710.54,14.48,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013138888888889,0,F,0.0,F,,
1,162,1610612739,710.5,14.46,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0131944444444443,0,F,0.0,F,,
1,163,1610612739,710.46,14.44,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0132499999999998,0,F,0.0,F,,
1,164,1610612739,710.42,14.42,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0133055555555557,0,F,0.0,F,,
1,165,1610612739,710.38,14.41,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013361111111111,0,F,0.0,F,,
1,166,1610612739,710.34,14.39,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0134166666666666,0,F,0.0,F,,
1,167,1610612739,710.3,14.37,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013472222222222,0,F,0.0,F,,
1,168,1610612739,710.26,14.35,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0135277777777776,0,F,0.0,F,,
1,169,1610612739,710.22,14.33,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0135833333333335,0,F,0.0,F,,
1,170,1610612739,710.18,14.31,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013638888888889,0,F,0.0,F,,
1,171,1610612739,710.14,14.29,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0136944444444445,0,F,0.0,F,,
1,172,1610612739,710.1,14.27,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.01375,0,F,0.0,F,,
1,173,1610612739,710.06,14.26,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013805555555556,0,F,0.0,F,,
1,174,1610612739,710.02,14.24,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0138611111111113,0,F,0.0,F,,
1,175,1610612739,709.98,14.22,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.013916666666667,0,F,0.0,F,,
1,176,1610612739,709.94,14.2,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0139722222222223,0,F,0.0,F,,
1,177,1610612739,709.9,14.18,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0140277777777778,0,F,0.0,F,,
1,178,1610612739,709.86,14.16,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0140833333333332,0,F,0.0,F,,
1,179,1610612739,709.82,14.14,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0141388888888887,0,F,0.0,F,,
1,180,1610612739,709.78,14.13,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.0141944444444446,0,F,0.0,F,,
1,181,1610612739,709.74,14.11,1,21500424,2,Love 17' Jump Shot (2 PTS) (Irving 1 AST),11:47,0,720,707,201567,201567,,,dribble,,2,0.4810810810810811,0.3576642335766423,0.4810810810810811,0.3576642335766423,,,2.01425,0,F,0.0,F,,
